gesture_1,gesture_2,gesture_3,next_action
thumb_down,peace,thumb_index,forward
thumb_down,peace,thumb_left,rotate_left
thumb_down,peace,thumb_right,rotate_right
thumb_down,peace,thumb_down,backward
thumb_down,peace,middle_finger,backward
thumb_down,peace,dislike,backward
thumb_down,peace,like,forward
thumb_down,peace,rock,rotate_right
thumb_down,three,palm,STOP
thumb_down,three,fist,STOP
thumb_down,three,stop,STOP
thumb_down,three,little_finger,backward*1
thumb_down,three,peace,backward*2
thumb_down,three,three,backward*3
thumb_down,three,three2,backward*3
thumb_down,three,three3,backward*3
thumb_down,three,four,backward*4
thumb_down,three,point,rotate_left
thumb_down,three,one_left,rotate_left
thumb_down,three,hand_left,rotate_left
thumb_down,three,one_right,rotate_right
thumb_down,three,hand_right,rotate_right
thumb_down,three,thumb_index,forward
thumb_down,three,thumb_left,rotate_left
thumb_down,three,thumb_right,rotate_right
thumb_down,three,thumb_down,backward
thumb_down,three,middle_finger,backward
thumb_down,three,dislike,backward
thumb_down,three,like,forward
thumb_down,three,rock,rotate_right
thumb_down,three2,palm,STOP
thumb_down,three2,fist,STOP
thumb_down,three2,stop,STOP
thumb_down,three2,little_finger,backward*1
thumb_down,three2,peace,backward*2
thumb_down,three2,three,backward*3
thumb_down,three2,three2,backward*3
thumb_down,three2,three3,backward*3
thumb_down,three2,four,backward*4
thumb_down,three2,point,rotate_left
thumb_down,three2,one_left,rotate_left
thumb_down,three2,hand_left,rotate_left
thumb_down,three2,one_right,rotate_right
thumb_down,three2,hand_right,rotate_right
thumb_down,three2,thumb_index,forward
thumb_down,three2,thumb_left,rotate_left
thumb_down,three2,thumb_right,rotate_right
thumb_down,three2,thumb_down,backward
thumb_down,three2,middle_finger,backward
thumb_down,three2,dislike,backward
thumb_down,three2,like,forward
thumb_down,three2,rock,rotate_right
thumb_down,three3,palm,STOP
thumb_down,three3,fist,STOP
thumb_down,three3,stop,STOP
thumb_down,three3,little_finger,backward*1
thumb_down,three3,peace,backward*2
thumb_down,three3,three,backward*3
thumb_down,three3,three2,backward*3
thumb_down,three3,three3,backward*3
thumb_down,three3,four,backward*4
thumb_down,three3,point,rotate_left
thumb_down,three3,one_left,rotate_left
thumb_down,three3,hand_left,rotate_left
thumb_down,three3,one_right,rotate_right
thumb_down,three3,hand_right,rotate_right
thumb_down,three3,thumb_index,forward
thumb_down,three3,thumb_left,rotate_left
thumb_down,three3,thumb_right,rotate_right
thumb_down,three3,thumb_down,backward
thumb_down,three3,middle_finger,backward
thumb_down,three3,dislike,backward
thumb_down,three3,like,forward
thumb_down,three3,rock,rotate_right
thumb_down,four,palm,STOP
thumb_down,four,fist,STOP
thumb_down,four,stop,STOP
thumb_down,four,little_finger,backward*1
thumb_down,four,peace,backward*2
thumb_down,four,three,backward*3
thumb_down,four,three2,backward*3
thumb_down,four,three3,backward*3
thumb_down,four,four,backward*4
thumb_down,four,point,rotate_left
thumb_down,four,one_left,rotate_left
thumb_down,four,hand_left,rotate_left
thumb_down,four,one_right,rotate_right
thumb_down,four,hand_right,rotate_right
thumb_down,four,thumb_index,forward
thumb_down,four,thumb_left,rotate_left
thumb_down,four,thumb_right,rotate_right
thumb_down,four,thumb_down,backward
thumb_down,four,middle_finger,backward
thumb_down,four,dislike,backward
thumb_down,four,like,forward
thumb_down,four,rock,rotate_right
thumb_down,point,palm,STOP
thumb_down,point,fist,STOP
thumb_down,point,stop,STOP
thumb_down,point,little_finger,rotate_left*1
thumb_down,point,peace,rotate_left*2
thumb_down,point,three,rotate_left*3
thumb_down,point,three2,rotate_left*3
thumb_down,point,three3,rotate_left*3
thumb_down,point,four,rotate_left*4
thumb_down,point,point,rotate_left
thumb_down,point,one_left,rotate_left
thumb_down,point,hand_left,rotate_left
thumb_down,point,one_right,rotate_right
thumb_down,point,hand_right,rotate_right
thumb_down,point,thumb_index,forward
thumb_down,point,thumb_left,rotate_left
thumb_down,point,thumb_right,rotate_right
thumb_down,point,thumb_down,backward
thumb_down,point,middle_finger,backward
thumb_down,point,dislike,backward
thumb_down,point,like,forward
thumb_down,point,rock,rotate_right
thumb_down,one_left,palm,STOP
thumb_down,one_left,fist,STOP
thumb_down,one_left,stop,STOP
thumb_down,one_left,little_finger,rotate_left*1
thumb_down,one_left,peace,rotate_left*2
thumb_down,one_left,three,rotate_left*3
thumb_down,one_left,three2,rotate_left*3
thumb_down,one_left,three3,rotate_left*3
thumb_down,one_left,four,rotate_left*4
thumb_down,one_left,point,rotate_left
thumb_down,one_left,one_left,rotate_left
thumb_down,one_left,hand_left,rotate_left
thumb_down,one_left,one_right,rotate_right
thumb_down,one_left,hand_right,rotate_right
thumb_down,one_left,thumb_index,forward
thumb_down,one_left,thumb_left,rotate_left
thumb_down,one_left,thumb_right,rotate_right
thumb_down,one_left,thumb_down,backward
thumb_down,one_left,middle_finger,backward
thumb_down,one_left,dislike,backward
thumb_down,one_left,like,forward
thumb_down,one_left,rock,rotate_right
thumb_down,hand_left,palm,STOP
thumb_down,hand_left,fist,STOP
thumb_down,hand_left,stop,STOP
thumb_down,hand_left,little_finger,rotate_left*1
thumb_down,hand_left,peace,rotate_left*2
thumb_down,hand_left,three,rotate_left*3
thumb_down,hand_left,three2,rotate_left*3
thumb_down,hand_left,three3,rotate_left*3
thumb_down,hand_left,four,rotate_left*4
thumb_down,hand_left,point,rotate_left
thumb_down,hand_left,one_left,rotate_left
thumb_down,hand_left,hand_left,rotate_left
thumb_down,hand_left,one_right,rotate_right
thumb_down,hand_left,hand_right,rotate_right
thumb_down,hand_left,thumb_index,forward
thumb_down,hand_left,thumb_left,rotate_left
thumb_down,hand_left,thumb_right,rotate_right
thumb_down,hand_left,thumb_down,backward
thumb_down,hand_left,middle_finger,backward
thumb_down,hand_left,dislike,backward
thumb_down,hand_left,like,forward
thumb_down,hand_left,rock,rotate_right
thumb_down,one_right,palm,STOP
thumb_down,one_right,fist,STOP
thumb_down,one_right,stop,STOP
thumb_down,one_right,little_finger,rotate_right*1
thumb_down,one_right,peace,rotate_right*2
thumb_down,one_right,three,rotate_right*3
thumb_down,one_right,three2,rotate_right*3
thumb_down,one_right,three3,rotate_right*3
thumb_down,one_right,four,rotate_right*4
thumb_down,one_right,point,rotate_left
thumb_down,one_right,one_left,rotate_left
thumb_down,one_right,hand_left,rotate_left
thumb_down,one_right,one_right,rotate_right
thumb_down,one_right,hand_right,rotate_right
thumb_down,one_right,thumb_index,forward
thumb_down,one_right,thumb_left,rotate_left
thumb_down,one_right,thumb_right,rotate_right
thumb_down,one_right,thumb_down,backward
thumb_down,one_right,middle_finger,backward
thumb_down,one_right,dislike,backward
thumb_down,one_right,like,forward
thumb_down,one_right,rock,rotate_right
thumb_down,hand_right,palm,STOP
thumb_down,hand_right,fist,STOP
thumb_down,hand_right,stop,STOP
thumb_down,hand_right,little_finger,rotate_right*1
thumb_down,hand_right,peace,rotate_right*2
thumb_down,hand_right,three,rotate_right*3
thumb_down,hand_right,three2,rotate_right*3
thumb_down,hand_right,three3,rotate_right*3
thumb_down,hand_right,four,rotate_right*4
thumb_down,hand_right,point,rotate_left
thumb_down,hand_right,one_left,rotate_left
thumb_down,hand_right,hand_left,rotate_left
thumb_down,hand_right,one_right,rotate_right
thumb_down,hand_right,hand_right,rotate_right
thumb_down,hand_right,thumb_index,forward
thumb_down,hand_right,thumb_left,rotate_left
thumb_down,hand_right,thumb_right,rotate_right
thumb_down,hand_right,thumb_down,backward
thumb_down,hand_right,middle_finger,backward
thumb_down,hand_right,dislike,backward
thumb_down,hand_right,like,forward
thumb_down,hand_right,rock,rotate_right
thumb_down,thumb_index,palm,STOP
thumb_down,thumb_index,fist,STOP
thumb_down,thumb_index,stop,STOP
thumb_down,thumb_index,little_finger,forward*1
thumb_down,thumb_index,peace,forward*2
thumb_down,thumb_index,three,forward*3
thumb_down,thumb_index,three2,forward*3
thumb_down,thumb_index,three3,forward*3
thumb_down,thumb_index,four,forward*4
thumb_down,thumb_index,point,rotate_left
thumb_down,thumb_index,one_left,rotate_left
thumb_down,thumb_index,hand_left,rotate_left
thumb_down,thumb_index,one_right,rotate_right
thumb_down,thumb_index,hand_right,rotate_right
thumb_down,thumb_index,thumb_index,forward
thumb_down,thumb_index,thumb_left,rotate_left
thumb_down,thumb_index,thumb_right,rotate_right
thumb_down,thumb_index,thumb_down,backward
thumb_down,thumb_index,middle_finger,backward
thumb_down,thumb_index,dislike,backward
thumb_down,thumb_index,like,forward
thumb_down,thumb_index,rock,rotate_right
thumb_down,thumb_left,palm,STOP
thumb_down,thumb_left,fist,STOP
thumb_down,thumb_left,stop,STOP
thumb_down,thumb_left,little_finger,rotate_left*1
thumb_down,thumb_left,peace,rotate_left*2
thumb_down,thumb_left,three,rotate_left*3
thumb_down,thumb_left,three2,rotate_left*3
thumb_down,thumb_left,three3,rotate_left*3
thumb_down,thumb_left,four,rotate_left*4
thumb_down,thumb_left,point,rotate_left
thumb_down,thumb_left,one_left,rotate_left
thumb_down,thumb_left,hand_left,rotate_left
thumb_down,thumb_left,one_right,rotate_right
thumb_down,thumb_left,hand_right,rotate_right
thumb_down,thumb_left,thumb_index,forward
thumb_down,thumb_left,thumb_left,rotate_left
thumb_down,thumb_left,thumb_right,rotate_right
thumb_down,thumb_left,thumb_down,backward
thumb_down,thumb_left,middle_finger,backward
thumb_down,thumb_left,dislike,backward
thumb_down,thumb_left,like,forward
thumb_down,thumb_left,rock,rotate_right
thumb_down,thumb_right,palm,STOP
thumb_down,thumb_right,fist,STOP
thumb_down,thumb_right,stop,STOP
thumb_down,thumb_right,little_finger,rotate_right*1
thumb_down,thumb_right,peace,rotate_right*2
thumb_down,thumb_right,three,rotate_right*3
thumb_down,thumb_right,three2,rotate_right*3
thumb_down,thumb_right,three3,rotate_right*3
thumb_down,thumb_right,four,rotate_right*4
thumb_down,thumb_right,point,rotate_left
thumb_down,thumb_right,one_left,rotate_left
thumb_down,thumb_right,hand_left,rotate_left
thumb_down,thumb_right,one_right,rotate_right
thumb_down,thumb_right,hand_right,rotate_right
thumb_down,thumb_right,thumb_index,forward
thumb_down,thumb_right,thumb_left,rotate_left
thumb_down,thumb_right,thumb_right,rotate_right
thumb_down,thumb_right,thumb_down,backward
thumb_down,thumb_right,middle_finger,backward
thumb_down,thumb_right,dislike,backward
thumb_down,thumb_right,like,forward
thumb_down,thumb_right,rock,rotate_right
thumb_down,thumb_down,palm,STOP
thumb_down,thumb_down,fist,STOP
thumb_down,thumb_down,stop,STOP
thumb_down,thumb_down,little_finger,backward*1
thumb_down,thumb_down,peace,backward*2
thumb_down,thumb_down,three,backward*3
thumb_down,thumb_down,three2,backward*3
thumb_down,thumb_down,three3,backward*3
thumb_down,thumb_down,four,backward*4
thumb_down,thumb_down,point,rotate_left
thumb_down,thumb_down,one_left,rotate_left
thumb_down,thumb_down,hand_left,rotate_left
thumb_down,thumb_down,one_right,rotate_right
thumb_down,thumb_down,hand_right,rotate_right
thumb_down,thumb_down,thumb_index,forward
thumb_down,thumb_down,thumb_left,rotate_left
thumb_down,thumb_down,thumb_right,rotate_right
thumb_down,thumb_down,thumb_down,backward
thumb_down,thumb_down,middle_finger,backward
thumb_down,thumb_down,dislike,backward
thumb_down,thumb_down,like,forward
thumb_down,thumb_down,rock,rotate_right
thumb_down,middle_finger,palm,STOP
thumb_down,middle_finger,fist,STOP
thumb_down,middle_finger,stop,STOP
thumb_down,middle_finger,little_finger,backward*1
thumb_down,middle_finger,peace,backward*2
thumb_down,middle_finger,three,backward*3
thumb_down,middle_finger,three2,backward*3
thumb_down,middle_finger,three3,backward*3
thumb_down,middle_finger,four,backward*4
thumb_down,middle_finger,point,rotate_left
thumb_down,middle_finger,one_left,rotate_left
thumb_down,middle_finger,hand_left,rotate_left
thumb_down,middle_finger,one_right,rotate_right
thumb_down,middle_finger,hand_right,rotate_right
thumb_down,middle_finger,thumb_index,forward
thumb_down,middle_finger,thumb_left,rotate_left
thumb_down,middle_finger,thumb_right,rotate_right
thumb_down,middle_finger,thumb_down,backward
thumb_down,middle_finger,middle_finger,backward
thumb_down,middle_finger,dislike,backward
thumb_down,middle_finger,like,forward
thumb_down,middle_finger,rock,rotate_right
thumb_down,dislike,palm,STOP
thumb_down,dislike,fist,STOP
thumb_down,dislike,stop,STOP
thumb_down,dislike,little_finger,backward*1
thumb_down,dislike,peace,backward*2
thumb_down,dislike,three,backward*3
thumb_down,dislike,three2,backward*3
thumb_down,dislike,three3,backward*3
thumb_down,dislike,four,backward*4
thumb_down,dislike,point,rotate_left
thumb_down,dislike,one_left,rotate_left
thumb_down,dislike,hand_left,rotate_left
thumb_down,dislike,one_right,rotate_right
thumb_down,dislike,hand_right,rotate_right
thumb_down,dislike,thumb_index,forward
thumb_down,dislike,thumb_left,rotate_left
thumb_down,dislike,thumb_right,rotate_right
thumb_down,dislike,thumb_down,backward
thumb_down,dislike,middle_finger,backward
thumb_down,dislike,dislike,backward
thumb_down,dislike,like,forward
thumb_down,dislike,rock,rotate_right
thumb_down,like,palm,STOP
thumb_down,like,fist,STOP
thumb_down,like,stop,STOP
thumb_down,like,little_finger,forward*1
thumb_down,like,peace,forward*2
thumb_down,like,three,forward*3
thumb_down,like,three2,forward*3
thumb_down,like,three3,forward*3
thumb_down,like,four,forward*4
thumb_down,like,point,rotate_left
thumb_down,like,one_left,rotate_left
thumb_down,like,hand_left,rotate_left
thumb_down,like,one_right,rotate_right
thumb_down,like,hand_right,rotate_right
thumb_down,like,thumb_index,forward
thumb_down,like,thumb_left,rotate_left
thumb_down,like,thumb_right,rotate_right
thumb_down,like,thumb_down,backward
thumb_down,like,middle_finger,backward
thumb_down,like,dislike,backward
thumb_down,like,like,forward
thumb_down,like,rock,rotate_right
thumb_down,rock,palm,STOP
thumb_down,rock,fist,STOP
thumb_down,rock,stop,STOP
thumb_down,rock,little_finger,rotate_right*1
thumb_down,rock,peace,rotate_right*2
thumb_down,rock,three,rotate_right*3
thumb_down,rock,three2,rotate_right*3
thumb_down,rock,three3,rotate_right*3
thumb_down,rock,four,rotate_right*4
thumb_down,rock,point,rotate_left
thumb_down,rock,one_left,rotate_left
thumb_down,rock,hand_left,rotate_left
thumb_down,rock,one_right,rotate_right
thumb_down,rock,hand_right,rotate_right
thumb_down,rock,thumb_index,forward
thumb_down,rock,thumb_left,rotate_left
thumb_down,rock,thumb_right,rotate_right
thumb_down,rock,thumb_down,backward
thumb_down,rock,middle_finger,backward
thumb_down,rock,dislike,backward
thumb_down,rock,like,forward
thumb_down,rock,rock,rotate_right
middle_finger,palm,palm,STOP
middle_finger,palm,fist,STOP
middle_finger,palm,stop,STOP
middle_finger,palm,little_finger,STOP
middle_finger,palm,peace,STOP
middle_finger,palm,three,STOP
middle_finger,palm,three2,STOP
middle_finger,palm,three3,STOP
middle_finger,palm,four,STOP
middle_finger,palm,point,STOP
middle_finger,palm,one_left,STOP
middle_finger,palm,hand_left,STOP
middle_finger,palm,one_right,STOP
middle_finger,palm,hand_right,STOP
middle_finger,palm,thumb_index,STOP
middle_finger,palm,thumb_left,STOP
middle_finger,palm,thumb_right,STOP
middle_finger,palm,thumb_down,STOP
middle_finger,palm,middle_finger,STOP
middle_finger,palm,dislike,STOP
middle_finger,palm,like,STOP
middle_finger,palm,rock,STOP
middle_finger,fist,palm,STOP
middle_finger,fist,fist,STOP
middle_finger,fist,stop,STOP
middle_finger,fist,little_finger,STOP
middle_finger,fist,peace,STOP
middle_finger,fist,three,STOP
middle_finger,fist,three2,STOP
middle_finger,fist,three3,STOP
middle_finger,fist,four,STOP
middle_finger,fist,point,STOP
middle_finger,fist,one_left,STOP
middle_finger,fist,hand_left,STOP
middle_finger,fist,one_right,STOP
middle_finger,fist,hand_right,STOP
middle_finger,fist,thumb_index,STOP
middle_finger,fist,thumb_left,STOP
middle_finger,fist,thumb_right,STOP
middle_finger,fist,thumb_down,STOP
middle_finger,fist,middle_finger,STOP
middle_finger,fist,dislike,STOP
middle_finger,fist,like,STOP
middle_finger,fist,rock,STOP
middle_finger,stop,palm,STOP
middle_finger,stop,fist,STOP
middle_finger,stop,stop,STOP
middle_finger,stop,little_finger,STOP
middle_finger,stop,peace,STOP
middle_finger,stop,three,STOP
middle_finger,stop,three2,STOP
middle_finger,stop,three3,STOP
middle_finger,stop,four,STOP
middle_finger,stop,point,STOP
middle_finger,stop,one_left,STOP
middle_finger,stop,hand_left,STOP
middle_finger,stop,one_right,STOP
middle_finger,stop,hand_right,STOP
middle_finger,stop,thumb_index,STOP
middle_finger,stop,thumb_left,STOP
middle_finger,stop,thumb_right,STOP
middle_finger,stop,thumb_down,STOP
middle_finger,stop,middle_finger,STOP
middle_finger,stop,dislike,STOP
middle_finger,stop,like,STOP
middle_finger,stop,rock,STOP
middle_finger,little_finger,palm,STOP
middle_finger,little_finger,fist,STOP
middle_finger,little_finger,stop,STOP
middle_finger,little_finger,little_finger,backward*1
middle_finger,little_finger,peace,backward*2
middle_finger,little_finger,three,backward*3
middle_finger,little_finger,three2,backward*3
middle_finger,little_finger,three3,backward*3
middle_finger,little_finger,four,backward*4
middle_finger,little_finger,point,rotate_left
middle_finger,little_finger,one_left,rotate_left
middle_finger,little_finger,hand_left,rotate_left
middle_finger,little_finger,one_right,rotate_right
middle_finger,little_finger,hand_right,rotate_right
middle_finger,little_finger,thumb_index,forward
middle_finger,little_finger,thumb_left,rotate_left
middle_finger,little_finger,thumb_right,rotate_right
middle_finger,little_finger,thumb_down,backward
middle_finger,little_finger,middle_finger,backward
middle_finger,little_finger,dislike,backward
middle_finger,little_finger,like,forward
middle_finger,little_finger,rock,rotate_right
middle_finger,peace,palm,STOP
middle_finger,peace,fist,STOP
middle_finger,peace,stop,STOP
middle_finger,peace,little_finger,backward*1
middle_finger,peace,peace,backward*2
middle_finger,peace,three,backward*3
middle_finger,peace,three2,backward*3
middle_finger,peace,three3,backward*3
middle_finger,peace,four,backward*4
middle_finger,peace,point,rotate_left
middle_finger,peace,one_left,rotate_left
middle_finger,peace,hand_left,rotate_left
middle_finger,peace,one_right,rotate_right
middle_finger,peace,hand_right,rotate_right
middle_finger,peace,thumb_index,forward
middle_finger,peace,thumb_left,rotate_left
middle_finger,peace,thumb_right,rotate_right
middle_finger,peace,thumb_down,backward
middle_finger,peace,middle_finger,backward
middle_finger,peace,dislike,backward
middle_finger,peace,like,forward
middle_finger,peace,rock,rotate_right
middle_finger,three,palm,STOP
middle_finger,three,fist,STOP
middle_finger,three,stop,STOP
middle_finger,three,little_finger,backward*1
middle_finger,three,peace,backward*2
middle_finger,three,three,backward*3
middle_finger,three,three2,backward*3
middle_finger,three,three3,backward*3
middle_finger,three,four,backward*4
middle_finger,three,point,rotate_left
middle_finger,three,one_left,rotate_left
middle_finger,three,hand_left,rotate_left
middle_finger,three,one_right,rotate_right
middle_finger,three,hand_right,rotate_right
middle_finger,three,thumb_index,forward
middle_finger,three,thumb_left,rotate_left
middle_finger,three,thumb_right,rotate_right
middle_finger,three,thumb_down,backward
middle_finger,three,middle_finger,backward
middle_finger,three,dislike,backward
middle_finger,three,like,forward
middle_finger,three,rock,rotate_right
middle_finger,three2,palm,STOP
middle_finger,three2,fist,STOP
middle_finger,three2,stop,STOP
middle_finger,three2,little_finger,backward*1
middle_finger,three2,peace,backward*2
middle_finger,three2,three,backward*3
middle_finger,three2,three2,backward*3
middle_finger,three2,three3,backward*3
middle_finger,three2,four,backward*4
middle_finger,three2,point,rotate_left
middle_finger,three2,one_left,rotate_left
middle_finger,three2,hand_left,rotate_left
middle_finger,three2,one_right,rotate_right
middle_finger,three2,hand_right,rotate_right
middle_finger,three2,thumb_index,forward
middle_finger,three2,thumb_left,rotate_left
middle_finger,three2,thumb_right,rotate_right
middle_finger,three2,thumb_down,backward
middle_finger,three2,middle_finger,backward
middle_finger,three2,dislike,backward
middle_finger,three2,like,forward
middle_finger,three2,rock,rotate_right
middle_finger,three3,palm,STOP
middle_finger,three3,fist,STOP
middle_finger,three3,stop,STOP
middle_finger,three3,little_finger,backward*1
middle_finger,three3,peace,backward*2
middle_finger,three3,three,backward*3
middle_finger,three3,three2,backward*3
middle_finger,three3,three3,backward*3
middle_finger,three3,four,backward*4
middle_finger,three3,point,rotate_left
middle_finger,three3,one_left,rotate_left
middle_finger,three3,hand_left,rotate_left
middle_finger,three3,one_right,rotate_right
middle_finger,three3,hand_right,rotate_right
middle_finger,three3,thumb_index,forward
middle_finger,three3,thumb_left,rotate_left
middle_finger,three3,thumb_right,rotate_right
middle_finger,three3,thumb_down,backward
middle_finger,three3,middle_finger,backward
middle_finger,three3,dislike,backward
middle_finger,three3,like,forward
middle_finger,three3,rock,rotate_right
middle_finger,four,palm,STOP
middle_finger,four,fist,STOP
middle_finger,four,stop,STOP
middle_finger,four,little_finger,backward*1
middle_finger,four,peace,backward*2
middle_finger,four,three,backward*3
middle_finger,four,three2,backward*3
middle_finger,four,three3,backward*3
middle_finger,four,four,backward*4
middle_finger,four,point,rotate_left
middle_finger,four,one_left,rotate_left
middle_finger,four,hand_left,rotate_left
middle_finger,four,one_right,rotate_right
middle_finger,four,hand_right,rotate_right
middle_finger,four,thumb_index,forward
middle_finger,four,thumb_left,rotate_left
middle_finger,four,thumb_right,rotate_right
middle_finger,four,thumb_down,backward
middle_finger,four,middle_finger,backward
middle_finger,four,dislike,backward
middle_finger,four,like,forward
middle_finger,four,rock,rotate_right
middle_finger,point,palm,STOP
middle_finger,point,fist,STOP
middle_finger,point,stop,STOP
middle_finger,point,little_finger,rotate_left*1
middle_finger,point,peace,rotate_left*2
middle_finger,point,three,rotate_left*3
middle_finger,point,three2,rotate_left*3
middle_finger,point,three3,rotate_left*3
middle_finger,point,four,rotate_left*4
middle_finger,point,point,rotate_left
middle_finger,point,one_left,rotate_left
middle_finger,point,hand_left,rotate_left
middle_finger,point,one_right,rotate_right
middle_finger,point,hand_right,rotate_right
middle_finger,point,thumb_index,forward
middle_finger,point,thumb_left,rotate_left
middle_finger,point,thumb_right,rotate_right
middle_finger,point,thumb_down,backward
middle_finger,point,middle_finger,backward
middle_finger,point,dislike,backward
middle_finger,point,like,forward
middle_finger,point,rock,rotate_right
middle_finger,one_left,palm,STOP
middle_finger,one_left,fist,STOP
middle_finger,one_left,stop,STOP
middle_finger,one_left,little_finger,rotate_left*1
middle_finger,one_left,peace,rotate_left*2
middle_finger,one_left,three,rotate_left*3
middle_finger,one_left,three2,rotate_left*3
middle_finger,one_left,three3,rotate_left*3
middle_finger,one_left,four,rotate_left*4
middle_finger,one_left,point,rotate_left
middle_finger,one_left,one_left,rotate_left
middle_finger,one_left,hand_left,rotate_left
middle_finger,one_left,one_right,rotate_right
middle_finger,one_left,hand_right,rotate_right
middle_finger,one_left,thumb_index,forward
middle_finger,one_left,thumb_left,rotate_left
middle_finger,one_left,thumb_right,rotate_right
middle_finger,one_left,thumb_down,backward
middle_finger,one_left,middle_finger,backward
middle_finger,one_left,dislike,backward
middle_finger,one_left,like,forward
middle_finger,one_left,rock,rotate_right
middle_finger,hand_left,palm,STOP
middle_finger,hand_left,fist,STOP
middle_finger,hand_left,stop,STOP
middle_finger,hand_left,little_finger,rotate_left*1
middle_finger,hand_left,peace,rotate_left*2
middle_finger,hand_left,three,rotate_left*3
middle_finger,hand_left,three2,rotate_left*3
middle_finger,hand_left,three3,rotate_left*3
middle_finger,hand_left,four,rotate_left*4
middle_finger,hand_left,point,rotate_left
middle_finger,hand_left,one_left,rotate_left
middle_finger,hand_left,hand_left,rotate_left
middle_finger,hand_left,one_right,rotate_right
middle_finger,hand_left,hand_right,rotate_right
middle_finger,hand_left,thumb_index,forward
middle_finger,hand_left,thumb_left,rotate_left
middle_finger,hand_left,thumb_right,rotate_right
middle_finger,hand_left,thumb_down,backward
middle_finger,hand_left,middle_finger,backward
middle_finger,hand_left,dislike,backward
middle_finger,hand_left,like,forward
middle_finger,hand_left,rock,rotate_right
middle_finger,one_right,palm,STOP
middle_finger,one_right,fist,STOP
middle_finger,one_right,stop,STOP
middle_finger,one_right,little_finger,rotate_right*1
middle_finger,one_right,peace,rotate_right*2
middle_finger,one_right,three,rotate_right*3
middle_finger,one_right,three2,rotate_right*3
middle_finger,one_right,three3,rotate_right*3
middle_finger,one_right,four,rotate_right*4
middle_finger,one_right,point,rotate_left
middle_finger,one_right,one_left,rotate_left
middle_finger,one_right,hand_left,rotate_left
middle_finger,one_right,one_right,rotate_right
middle_finger,one_right,hand_right,rotate_right
middle_finger,one_right,thumb_index,forward
middle_finger,one_right,thumb_left,rotate_left
middle_finger,one_right,thumb_right,rotate_right
middle_finger,one_right,thumb_down,backward
middle_finger,one_right,middle_finger,backward
middle_finger,one_right,dislike,backward
middle_finger,one_right,like,forward
middle_finger,one_right,rock,rotate_right
middle_finger,hand_right,palm,STOP
middle_finger,hand_right,fist,STOP
middle_finger,hand_right,stop,STOP
middle_finger,hand_right,little_finger,rotate_right*1
middle_finger,hand_right,peace,rotate_right*2
middle_finger,hand_right,three,rotate_right*3
middle_finger,hand_right,three2,rotate_right*3
middle_finger,hand_right,three3,rotate_right*3
middle_finger,hand_right,four,rotate_right*4
middle_finger,hand_right,point,rotate_left
middle_finger,hand_right,one_left,rotate_left
middle_finger,hand_right,hand_left,rotate_left
middle_finger,hand_right,one_right,rotate_right
middle_finger,hand_right,hand_right,rotate_right
middle_finger,hand_right,thumb_index,forward
middle_finger,hand_right,thumb_left,rotate_left
middle_finger,hand_right,thumb_right,rotate_right
middle_finger,hand_right,thumb_down,backward
middle_finger,hand_right,middle_finger,backward
middle_finger,hand_right,dislike,backward
middle_finger,hand_right,like,forward
middle_finger,hand_right,rock,rotate_right
middle_finger,thumb_index,palm,STOP
middle_finger,thumb_index,fist,STOP
middle_finger,thumb_index,stop,STOP
middle_finger,thumb_index,little_finger,forward*1
middle_finger,thumb_index,peace,forward*2
middle_finger,thumb_index,three,forward*3
middle_finger,thumb_index,three2,forward*3
middle_finger,thumb_index,three3,forward*3
middle_finger,thumb_index,four,forward*4
middle_finger,thumb_index,point,rotate_left
middle_finger,thumb_index,one_left,rotate_left
middle_finger,thumb_index,hand_left,rotate_left
middle_finger,thumb_index,one_right,rotate_right
middle_finger,thumb_index,hand_right,rotate_right
middle_finger,thumb_index,thumb_index,forward
middle_finger,thumb_index,thumb_left,rotate_left
middle_finger,thumb_index,thumb_right,rotate_right
middle_finger,thumb_index,thumb_down,backward
middle_finger,thumb_index,middle_finger,backward
middle_finger,thumb_index,dislike,backward
middle_finger,thumb_index,like,forward
middle_finger,thumb_index,rock,rotate_right
middle_finger,thumb_left,palm,STOP
middle_finger,thumb_left,fist,STOP
middle_finger,thumb_left,stop,STOP
middle_finger,thumb_left,little_finger,rotate_left*1
middle_finger,thumb_left,peace,rotate_left*2
middle_finger,thumb_left,three,rotate_left*3
middle_finger,thumb_left,three2,rotate_left*3
middle_finger,thumb_left,three3,rotate_left*3
middle_finger,thumb_left,four,rotate_left*4
middle_finger,thumb_left,point,rotate_left
middle_finger,thumb_left,one_left,rotate_left
middle_finger,thumb_left,hand_left,rotate_left
middle_finger,thumb_left,one_right,rotate_right
middle_finger,thumb_left,hand_right,rotate_right
middle_finger,thumb_left,thumb_index,forward
middle_finger,thumb_left,thumb_left,rotate_left
middle_finger,thumb_left,thumb_right,rotate_right
middle_finger,thumb_left,thumb_down,backward
middle_finger,thumb_left,middle_finger,backward
middle_finger,thumb_left,dislike,backward
middle_finger,thumb_left,like,forward
middle_finger,thumb_left,rock,rotate_right
middle_finger,thumb_right,palm,STOP
middle_finger,thumb_right,fist,STOP
middle_finger,thumb_right,stop,STOP
middle_finger,thumb_right,little_finger,rotate_right*1
middle_finger,thumb_right,peace,rotate_right*2
middle_finger,thumb_right,three,rotate_right*3
middle_finger,thumb_right,three2,rotate_right*3
